"LSOA2021","LAD2024","LSOA_NAME_2021","LAD_NAME_2024","IMD_RANK","IMD_DECILE","IDACI_RANK","IDACI_DECILE","IDAOPI_RANK","IDAOPI_DECILE","EST_RANK","EST_DECILE","CYP_RANK","CYP_DECILE","ADS_RANK","ADS_DECILE","BHS_RANK","BHS_DECILE","GEO_RANK","GEO_DECILE","WID_RANK","WID_DECILE","LIV_RANK","LIV_DECILE","IND_RANK","IND_DECILE","OUT_RANK","OUT_DECILE","IMD","INC","EMP","EST","HDD","CRM","BHS","LIV","IDACI","IDAOPI","CYP","ADS","GEO","WID","IND","OUT","INCN","EMPN","ESTN","HDDN","CRMN","BHSN","LIVN","CYPN","ADSN","INDN","OUTN"
"E01006119","E08000009","Trafford 002D","Trafford",30095,9,29948,9,28628,9,30358,9,31974,10,26880,8,33034,10,25258,8,27066,9,15393,5,16815,5,9049,3,5.714,0.076,0.07,3.197,-0.572,-0.634,5.789,19.857,0.107,0.058,-1.388,0.155,24.394,-2.583,-0.051,0.406,0.0811485642946317,0.114963503649635,0.0367398148805719,0.28345498783455,0.290828729281768,0.0474085076250842,0.242860183550564,0.228187919463087,0.229706390328152,0.431734317343174,0.523296525720442
"E01006120","E08000009","Trafford 010A","Trafford",30239,9,29867,9,32156,10,31440,10,32060,10,29181,9,33407,10,28559,9,26705,8,9462,3,10734,4,5891,2,5.572,0.062,0.053,2.237,-0.494,-0.7,4.551,29.644,0.108,0.035,-1.406,0.137,20.108,-2.487,0.28,0.688,0.0636704119850187,0.0839416058394161,0.0253769855360652,0.299270072992701,0.276243093922652,0.0260271843318768,0.365398339781392,0.224832214765101,0.198618307426598,0.542770882254277,0.599245892809049
"E01006121","E08000009","Trafford 002E","Trafford",16681,5,19868,6,25136,8,14426,5,15176,5,12796,4,32047,10,20611,7,28031,9,8203,3,11045,4,3648,2,17.663,0.168,0.139,19.928,0.094,0.019,7.686,32.219,0.247,0.078,0.085,0.258,29.22,-2.852,0.261,0.96,0.196004993757803,0.240875912408759,0.234772625050304,0.418491484184915,0.435138121546961,0.0801713269200877,0.397638633261966,0.502796420581656,0.407599309153713,0.53639718215364,0.672502019929976
"E01006122","E08000009","Trafford 005A","Trafford",30097,9,27545,9,27695,9,26480,8,25920,8,24716,8,30520,10,16539,5,29489,9,26488,8,23157,7,26761,8,5.711,0.095,0.064,6.523,-0.346,-0.624,9.584,7.552,0.14,0.063,-0.649,0.169,33.191,-3.331,-0.348,-0.618,0.104868913857678,0.104014598540146,0.0761072840470611,0.329278183292782,0.293038674033149,0.112951417073971,0.0887954024715472,0.365958240119314,0.253886010362694,0.33210332103321,0.247508753029895
"E01006123","E08000009","Trafford 005B","Trafford",24290,8,28016,9,25661,8,28081,9,28884,9,25043,8,32298,10,23380,7,25614,8,14021,5,12269,4,14157,5,10.584,0.104,0.088,5.149,-0.278,0.553,7.285,21.808,0.134,0.075,-0.925,0.167,26.448,-2.198,0.184,0.078,0.116104868913858,0.147810218978102,0.0598442345477357,0.343065693430657,0.553149171270718,0.0732457125092831,0.267287683581865,0.314504101416853,0.250431778929188,0.510566923851057,0.434958254780501
"E01006124","E08000009","Trafford 005C","Trafford",32586,10,32099,10,33066,10,31313,10,32892,10,28156,9,30747,10,16750,5,29783,9,23092,7,21898,7,19266,6,3.159,0.044,0.054,2.351,-0.87,-0.684,9.329,10.658,0.069,0.026,-1.653,0.145,32.971,-3.441,-0.289,-0.195,0.0411985018726592,0.0857664233576642,0.0267263215207253,0.223033252230333,0.279779005524862,0.108547348059619,0.127684082685397,0.178784489187174,0.212435233160622,0.35189533713519,0.361432803662806
"E01006125","E08000009","Trafford 007A","Trafford",20754,7,25068,8,19189,6,19022,6,15131,5,21916,7,27604,9,14036,5,27211,9,25359,8,21598,7,27091,9,13.668,0.148,0.119,13.934,0.136,0.131,12.328,8.569,0.173,0.125,0.088,0.188,35.694,-2.622,-0.274,-0.641,0.17103620474407,0.204379562043796,0.16382595933054,0.427007299270073,0.459889502762431,0.160342653840175,0.101528753333584,0.503355704697987,0.286701208981002,0.356927205635693,0.241314301104228
"E01006126","E08000009","Trafford 007B","Trafford",7610,3,11994,4,8775,3,6301,2,3885,2,10214,4,24051,8,16319,5,18349,6,23027,7,21052,7,20889,7,31.451,0.31,0.223,37.185,0.909,0.738,15.087,10.734,0.4,0.285,1.087,0.283,33.412,-0.553,-0.249,-0.283,0.373283395755306,0.394160583941606,0.439031318798381,0.583738848337388,0.594033149171271,0.207992953489577,0.128635640861911,0.689597315436242,0.450777202072539,0.365313653136531,0.337732291947212
"E01006127","E08000009","Trafford 007C","Trafford",21599,7,19466,6,22353,7,18550,6,13979,5,22560,7,27073,9,12917,4,28407,9,19067,6,13275,4,32091,10,12.852,0.148,0.106,14.491,-0.006,-0.093,12.766,15.053,0.253,0.097,0.17,0.184,36.885,-2.976,0.128,-1.117,0.17103620474407,0.180656934306569,0.170418767606467,0.398215733982157,0.410386740331492,0.167907290029533,0.182711690393019,0.518642803877703,0.27979274611399,0.491781281449178,0.113116078642607
"E01006128","E08000009","Trafford 005D","Trafford",29332,9,31695,10,25907,8,32428,10,33184,10,30402,10,31464,10,23129,7,23314,7,7997,3,5436,2,17831,6,6.371,0.076,0.057,1.381,-0.445,-0.797,8.47,32.677,0.077,0.073,-1.772,0.125,26.71,-1.64,0.672,-0.118,0.0811485642946317,0.0912408759124088,0.0152451293705466,0.309205190592052,0.254806629834254,0.0937116802818604,0.403373023325696,0.156599552572707,0.177892918825561,0.674270379067427,0.382170751413951
"E01006129","E08000009","Trafford 010B","Trafford",17833,6,28102,9,13591,5,23537,7,28680,9,17638,6,30297,9,22707,7,21024,7,12099,4,9423,3,16198,5,16.382,0.173,0.144,9.178,0.235,0.055,9.843,24.986,0.132,0.195,-0.905,0.218,27.161,-1.124,0.367,-0.037,0.202247191011236,0.25,0.107532608952963,0.447080291970803,0.443093922651934,0.117424569523842,0.307077839962939,0.318232662192394,0.338514680483592,0.571955719557196,0.403985995152168
"E01006130","E08000009","Trafford 007D","Trafford",28460,9,28452,9,19602,6,29027,9,27759,9,28011,9,31397,10,20102,6,26647,8,12113,4,9502,3,15971,5,7.16,0.094,0.074,4.332,-0.603,-0.515,8.541,24.953,0.128,0.121,-0.81,0.146,29.734,-2.468,0.361,-0.024,0.103620474406991,0.122262773722628,0.0501739933243378,0.277169505271695,0.317127071823204,0.0949379112623271,0.306664663386295,0.335943325876212,0.214162348877375,0.569942972156994,0.407487207110153
"E01006131","E08000009","Trafford 005E","Trafford",26362,8,28606,9,26396,8,29844,9,30793,10,26861,8,32510,10,22071,7,27923,9,10732,4,9842,3,10240,4,8.881,0.088,0.089,3.632,-0.232,-0.288,6.959,27.375,0.126,0.07,-1.166,0.155,27.789,-2.823,0.339,0.324,0.0961298377028714,0.14963503649635,0.0418885969273016,0.352392538523925,0.367292817679558,0.0676154125144643,0.336989320011519,0.269574944071588,0.229706390328152,0.562562898356256,0.501211957985456
"E01006132","E08000009","Trafford 007E","Trafford",20990,7,28371,9,13062,4,25331,8,22324,7,26267,8,30495,10,19317,6,25218,8,9162,3,7161,3,13939,5,13.439,0.134,0.099,7.522,0.129,0.215,9.612,30.187,0.129,0.203,-0.386,0.159,30.482,-2.101,0.529,0.09,0.153558052434457,0.167883211678832,0.0879317283336884,0.42558799675588,0.478453038674033,0.113435001122606,0.372196972542538,0.414988814317673,0.236614853195164,0.62629989936263,0.438190142741718
"E01006133","E08000009","Trafford 010C","Trafford",29925,9,32035,10,30535,10,30904,10,32409,10,27693,9,30259,9,16936,6,28046,9,16414,5,10762,4,31309,10,5.843,0.066,0.077,2.706,-0.405,-1.048,9.886,18.479,0.071,0.047,-1.488,0.149,32.805,-2.856,0.278,-1.006,0.0686641697877653,0.127737226277372,0.0309282011220794,0.317315490673155,0.199337016574586,0.118167216455674,0.225606931350086,0.209545115585384,0.219343696027634,0.54209996645421,0.143011042283867
"E01006134","E08000009","Trafford 028A","Trafford",33139,10,33742,10,33404,10,32516,10,33247,10,30556,10,18916,6,11160,4,19493,6,25012,8,25982,8,16804,5,2.461,0.016,0.022,1.302,-1.97,-0.786,18.638,8.876,0.01,0.022,-1.812,0.124,39.074,-0.789,-0.484,-0.067,0.00624219725343321,0.0273722627737226,0.0143100632057382,0,0.257237569060773,0.26932177337179,0.105372547546608,0.149142431021626,0.176165803108808,0.286481046628648,0.395906275249125
"E01006135","E08000009","Trafford 028B","Trafford",32063,10,31043,10,32127,10,31708,10,31610,10,30168,9,21102,7,13333,4,18686,6,30626,10,30435,10,23910,8,3.773,0.064,0.057,2.02,-1.416,-0.331,17.139,3.988,0.09,0.035,-1.311,0.128,36.433,-0.621,-0.777,-0.444,0.066167290886392,0.0912408759124088,0.0228085126529839,0.112327656123277,0.357790055248619,0.243432755910951,0.0441723321939676,0.242542878448919,0.18307426597582,0.188191881918819,0.294371128467546
"E01006136","E08000009","Trafford 028C","Trafford",32201,10,32081,10,29135,9,33046,10,32491,10,32632,10,12434,4,9701,3,14316,5,25460,8,27721,9,15294,5,3.604,0.054,0.043,0.818,-1.694,-1.223,23.642,8.482,0.07,0.055,-1.508,0.092,41.086,0.34,-0.579,0.015,0.0536828963795256,0.0656934306569343,0.00858130341121606,0.0559610705596107,0.160662983425414,0.355745151206369,0.100439469631522,0.205816554809843,0.120898100172712,0.254612546125461,0.41799084298411
"E01006137","E08000009","Trafford 028D","Trafford",30819,10,33665,10,30923,10,30523,10,27780,9,31387,10,5644,2,5373,2,12450,4,30281,9,33163,10,18606,6,5.062,0.038,0.03,3.034,-1.574,-0.673,31.595,4.32,0.02,0.044,-0.812,0.114,50.304,0.792,-1.201,-0.162,0.0337078651685393,0.041970802919708,0.0348105011481192,0.0802919708029197,0.282209944751381,0.493100291877515,0.0483291389650553,0.335570469798658,0.158894645941278,0.0459577323045958,0.370320495556154
"E01006138","E08000009","Trafford 028E","Trafford",22023,7,27548,9,11510,4,30091,9,28056,9,30028,9,14590,5,10851,4,15018,5,23028,7,21675,7,19516,6,12.484,0.167,0.114,3.424,-0.521,0.121,21.873,10.733,0.14,0.229,-0.839,0.129,39.457,0.177,-0.278,-0.207,0.194756554307116,0.195255474452555,0.0394266505693251,0.293795620437956,0.45767955801105,0.325193001847982,0.128623120359589,0.330536912751678,0.184801381692573,0.355585374035559,0.358200915701589
"E01006139","E08000009","Trafford 026D","Trafford",32856,10,32941,10,29595,9,33600,10,33506,10,33231,10,31844,10,25365,8,22252,7,15054,5,13488,4,14144,5,2.83,0.048,0.032,0.262,-1.424,-0.69,7.953,20.34,0.051,0.052,-2.007,0.074,24.283,-1.399,0.117,0.079,0.0461922596754057,0.0456204379562044,0.00200033141585588,0.110705596107056,0.278453038674033,0.0847826462409976,0.248907586172357,0.112788963460104,0.0898100172711572,0.488091244548809,0.435227578777269
"E01006140","E08000009","Trafford 026E","Trafford",31322,10,29945,9,23229,7,33051,10,32675,10,32474,10,28915,9,17545,6,24097,8,15097,5,11415,4,20953,7,4.606,0.078,0.047,0.809,-1.042,-0.322,11.206,20.291,0.107,0.091,-1.575,0.095,32.162,-1.827,0.236,-0.286,0.083645443196005,0.072992700729927,0.00847477688611131,0.18815896188159,0.359779005524862,0.140964750177026,0.248294081558552,0.193325876211782,0.126079447322971,0.528010734652801,0.336924319956908
"E01006141","E08000009","Trafford 003A","Trafford",13465,4,11255,4,8001,3,17873,6,17608,6,16668,5,31793,10,27817,9,20109,6,13457,4,17616,6,5257,2,21.572,0.313,0.152,15.313,0.245,0.381,8.05,22.646,0.416,0.303,-0.079,0.225,21.146,-0.92,-0.089,0.751,0.377028714107366,0.264598540145985,0.180148190232701,0.449107866991079,0.515138121546961,0.0864579195523393,0.277779864528165,0.472222222222222,0.350604490500864,0.418986917141899,0.61621330460544
"E01006142","E08000009","Trafford 011A","Trafford",15399,5,16698,5,12270,4,21935,7,24028,8,18265,6,25448,8,26679,8,12267,4,11056,4,14467,5,4441,2,19.125,0.221,0.144,10.787,0.229,0.402,14.05,26.798,0.302,0.216,-0.506,0.213,22.657,0.837,0.065,0.849,0.262172284644195,0.25,0.126577184385579,0.445863746958637,0.519779005524862,0.190083072831212,0.329764990171406,0.39261744966443,0.329879101899827,0.470647433747065,0.642607056288715
"E01006143","E08000009","Trafford 011B","Trafford",25264,8,31632,10,16737,5,31377,10,32430,10,28721,9,31838,10,26332,8,21408,7,7699,3,6187,2,12207,4,9.741,0.112,0.087,2.286,-0.456,-0.156,7.966,33.28,0.078,0.151,-1.494,0.14,23.106,-1.216,0.609,0.199,0.126092384519351,0.145985401459854,0.0259569632838577,0.306974858069749,0.39646408839779,0.0850071674064351,0.410922886226195,0.208426547352722,0.203799654576857,0.653136531365314,0.467546458389442
"E01006144","E08000009","Trafford 011C","Trafford",3219,1,4081,2,3557,2,9590,3,8403,3,10567,4,25809,8,27815,9,12054,4,4259,2,9078,3,1100,1,45.731,0.43,0.281,28.587,1.356,1.481,13.773,41.976,0.624,0.446,0.6,0.279,21.149,0.896,0.39,1.598,0.523096129837703,0.5,0.337262978481642,0.674371451743714,0.758232044198895,0.185299044921504,0.519801174423118,0.598806860551827,0.443868739205527,0.579671251257967,0.844330729868031
"E01006145","E08000009","Trafford 004D","Trafford",7857,3,7168,3,4858,2,9339,3,9297,3,9080,3,24682,8,29448,9,10512,4,12629,4,15121,5,6118,2,30.881,0.406,0.203,29.149,0.484,0.581,14.641,24.069,0.523,0.395,0.523,0.296,18.641,1.32,0.031,0.663,0.493133583021223,0.357664233576642,0.343914968160405,0.497566909975669,0.559337016574586,0.200290150429181,0.295596539333158,0.584451901565996,0.473229706390328,0.459241865145924,0.592512792889846
"E01006146","E08000009","Trafford 004E","Trafford",21433,7,20380,7,15272,5,26126,8,27638,9,22569,7,32370,10,29829,9,20272,7,13303,4,10229,4,18393,6,13.011,0.184,0.114,6.823,-0.409,0.109,7.169,22.867,0.239,0.169,-0.797,0.184,17.939,-0.955,0.315,-0.15,0.215980024968789,0.195255474452555,0.0796581682172194,0.316504460665045,0.455027624309392,0.0712422928792249,0.280546895541449,0.338366890380313,0.27979274611399,0.554511908755451,0.373552383517371
"E01006147","E08000009","Trafford 012A","Trafford",32756,10,33269,10,33162,10,33200,10,33383,10,32168,10,33222,10,25101,8,28587,9,11284,4,7100,3,24764,8,2.958,0.034,0.037,0.673,-1.22,-1.529,5.24,26.444,0.04,0.025,-1.902,0.101,24.564,-3.036,0.534,-0.494,0.0287141073657928,0.0547445255474453,0.00686504272897285,0.152068126520681,0.0930386740331492,0.0379268061000674,0.325332732349222,0.132363907531693,0.136442141623489,0.627977188862798,0.280904928629141
"E01006148","E08000009","Trafford 016A","Trafford",28784,9,32088,10,28052,9,31983,10,32897,10,29621,9,32766,10,25015,8,25786,8,12007,4,10231,4,13109,4,6.859,0.079,0.08,1.775,-0.474,-0.609,6.446,25.136,0.069,0.061,-1.654,0.133,24.663,-2.236,0.315,0.139,0.0848938826466916,0.133211678832117,0.0199086239140213,0.303325223033252,0.296353591160221,0.0587554619091207,0.308955915311322,0.178598061148397,0.191709844559586,0.554511908755451,0.451387018583356
"E01006149","E08000009","Trafford 012B","Trafford",22809,7,32282,10,10880,4,31500,10,32951,10,28509,9,31539,10,27030,9,20103,6,9570,3,6743,2,17818,6,11.806,0.129,0.1,2.189,0.133,-0.196,8.379,29.449,0.065,0.24,-1.67,0.142,22.217,-0.919,0.562,-0.118,0.147315855181024,0.16970802919708,0.0248088440688398,0.42639902676399,0.387624309392265,0.0921400321237975,0.362956841828494,0.175615212527964,0.207253886010363,0.637370010063737,0.382170751413951
"E01006150","E08000009","Trafford 012C","Trafford",18805,6,30534,10,20477,7,30415,10,31147,10,27746,9,31131,10,27534,9,18871,6,4655,2,3713,2,12200,4,15.469,0.116,0.132,3.135,0.29,-0.003,8.881,40.805,0.098,0.113,-1.226,0.148,21.535,-0.656,0.832,0.199,0.131086142322097,0.228102189781022,0.0360059654854059,0.458231954582319,0.430276243093923,0.100810003281463,0.505139666203408,0.258389261744966,0.217616580310881,0.727943643072794,0.467546458389442
"E01006151","E08000009","Trafford 016B","Trafford",33416,10,33497,10,31403,10,32925,10,33662,10,31250,10,32697,10,22525,7,28288,9,19222,6,16411,5,20251,6,1.952,0.035,0.031,0.907,-1.192,-1.196,6.582,14.86,0.03,0.041,-2.224,0.116,27.359,-2.939,-0.032,-0.247,0.0299625468164794,0.0437956204379562,0.00963473238169638,0.157745336577453,0.166629834254144,0.0611042987167752,0.180295233444766,0.0723340790454884,0.162348877374784,0.438108017443811,0.347427955830865
"E01006152","E08000009","Trafford 016C","Trafford",32681,10,31025,10,30399,10,33398,10,33553,10,32578,10,31908,10,18551,6,30592,10,32144,10,31158,10,27976,9,3.05,0.061,0.054,0.472,-1.105,-0.06,7.88,2.55,0.09,0.047,-2.065,0.093,31.193,-3.774,-0.85,-0.701,0.0624219725343321,0.0857664233576642,0.00448595033496674,0.175385239253852,0.41767955801105,0.0835218735427713,0.0261678498541361,0.101976137211037,0.122625215889465,0.16370345521637,0.225154861298142
"E01006153","E08000009","Trafford 016D","Trafford",32559,10,27987,9,26854,8,32331,10,32534,10,30766,10,31284,10,17732,6,29786,9,28929,9,27576,9,24167,8,3.192,0.09,0.054,1.471,-0.936,-0.872,8.689,5.48,0.134,0.068,-1.522,0.121,31.97,-3.442,-0.569,-0.46,0.0986267166042447,0.0857664233576642,0.0163103946215941,0.209651257096513,0.238232044198895,0.0974939983765393,0.062852921659217,0.203206562266965,0.170984455958549,0.257967125125797,0.290061944519257
"E01006154","E08000009","Trafford 012D","Trafford",26708,8,31416,10,22540,7,32660,10,32244,10,31867,10,31438,10,24998,8,21532,7,3007,1,3130,1,7473,3,8.6,0.081,0.06,1.174,-0.834,-0.229,8.489,46.471,0.083,0.096,-1.446,0.106,24.68,-1.241,0.895,0.539,0.0873907615480649,0.0967153284671533,0.0127950192931373,0.230332522303325,0.380331491712707,0.0940398266005768,0.576080832362994,0.217375093214019,0.145077720207254,0.749077490774908,0.559116617290601
"E01006155","E08000009","Trafford 006A","Trafford",25601,8,21483,7,26397,8,25031,8,23438,7,24423,8,31280,10,22829,7,23157,7,8172,3,7995,3,7873,3,9.476,0.133,0.073,7.795,-0.562,-0.501,8.693,32.291,0.222,0.07,-0.463,0.171,27.031,-1.604,0.466,0.504,0.15230961298377,0.12043795620438,0.0911630329285325,0.285482562854826,0.320220994475138,0.0975630818120585,0.39854010942919,0.400633855331842,0.2573402417962,0.605166051660517,0.549690277403717
"E01006156","E08000009","Trafford 008A","Trafford",15145,5,13100,4,16300,5,18904,6,21969,7,14909,5,25273,8,24941,8,12984,4,13620,5,17201,6,5768,2,19.446,0.251,0.147,14.072,0.052,0.391,14.181,22.428,0.374,0.156,-0.361,0.239,24.731,0.657,-0.07,0.699,0.299625468164794,0.255474452554744,0.165459366048813,0.409975669099757,0.517348066298343,0.192345555344467,0.275050395021848,0.419649515287099,0.374784110535406,0.425360617242536,0.602208456773498
"E01006157","E08000009","Trafford 006B","Trafford",21159,7,17723,6,23196,7,21435,7,26038,8,16022,5,28595,9,22461,7,18344,6,10076,3,11732,4,5646,2,13.271,0.177,0.106,11.348,-0.179,-0.579,11.5,28.539,0.283,0.091,-0.66,0.23,27.42,-0.552,0.216,0.713,0.207240948813982,0.180656934306569,0.133217337783775,0.363138686131387,0.302983425414365,0.146042382687691,0.351563184714971,0.363907531692767,0.359240069084629,0.52130157665213,0.605978992728252
"E01006158","E08000009","Trafford 008B","Trafford",10023,3,15604,5,9735,3,14271,5,18652,6,10189,4,18067,6,23865,8,8577,3,10728,4,11972,4,6434,2,26.749,0.243,0.192,20.139,0.713,0.664,19.254,27.384,0.322,0.263,-0.148,0.284,25.934,1.914,0.201,0.634,0.289637952559301,0.337591240875912,0.237270080249982,0.543998377939984,0.57767955801105,0.279960622441754,0.337102004532422,0.459358687546607,0.452504317789292,0.516269708151627,0.584702396983571
"E01006159","E08000009","Trafford 006C","Trafford",7169,3,8443,3,7885,3,9857,3,9047,3,10333,4,18950,6,22668,7,9589,3,11583,4,13020,4,6625,2,32.498,0.386,0.215,28.026,0.632,0.72,18.612,25.89,0.488,0.306,0.544,0.282,27.2,1.588,0.143,0.614,0.468164794007491,0.37956204379562,0.330622825083446,0.52757502027575,0.590055248618784,0.268872731040915,0.318396374062527,0.588366890380313,0.449050086355786,0.496813149949681,0.579315917048209
"E01006160","E08000009","Trafford 015B","Trafford",14671,5,28035,9,8608,3,29236,9,32048,10,24646,8,27063,9,29697,9,12338,4,8097,3,7635,3,8555,3,20.055,0.187,0.156,4.152,0.392,0.728,12.773,32.449,0.133,0.288,-1.403,0.17,18.206,0.822,0.495,0.443,0.219725343320849,0.271897810218978,0.0480434628222427,0.478913219789132,0.591823204419889,0.168028186041692,0.400518348796154,0.225391498881432,0.255613126079447,0.614894330761489,0.533261513600862
"E01006161","E08000009","Trafford 015C","Trafford",30017,9,30453,10,25708,8,33338,10,33285,10,32633,10,32794,10,28063,9,23141,7,12311,4,13660,5,7181,3,5.764,0.087,0.059,0.543,-1.152,-0.056,6.368,24.62,0.099,0.075,-1.837,0.092,20.8,-1.602,0.109,0.564,0.0948813982521848,0.0948905109489051,0.00532632625523756,0.165855636658556,0.418563535911602,0.0574083349164954,0.302495336112885,0.1444817300522,0.120898100172712,0.485407581348541,0.565849717209803
"E01006162","E08000009","Trafford 015D","Trafford",31268,10,33338,10,30439,10,33447,10,33734,10,32515,10,33211,10,27145,9,26350,8,5838,2,3249,1,26061,8,4.659,0.048,0.045,0.432,-1.348,-1.097,5.277,37.604,0.037,0.047,-2.612,0.094,22.078,-2.386,0.879,-0.571,0.0461922596754057,0.0693430656934307,0.00401249911227896,0.126115166261152,0.188508287292818,0.0385658278786204,0.465061538268915,0,0.124352331606218,0.743710164374371,0.260166980877996
"E01006163","E08000009","Trafford 015E","Trafford",25633,8,31210,10,28430,9,33127,10,32927,10,32395,10,31506,10,28460,9,19020,6,1062,1,988,1,12469,4,9.454,0.065,0.046,0.749,-1.105,-0.063,8.418,57.838,0.087,0.059,-1.662,0.097,20.266,-0.692,1.236,0.18,0.0674157303370786,0.0711678832116788,0.00776460005207964,0.175385239253852,0.417016574585635,0.0928135956201102,0.718401382263456,0.177106636838181,0.129533678756477,0.863468634686347,0.462429302450848
"E01006164","E08000009","Trafford 014C","Trafford",28989,9,32949,10,22054,7,32539,10,33374,10,30498,10,32400,10,23023,7,26370,8,9895,3,14872,5,2941,1,6.676,0.071,0.064,1.281,-0.969,0.135,7.13,28.899,0.05,0.099,-1.895,0.124,26.839,-2.392,0.043,1.078,0.0749063670411985,0.104014598540146,0.0140615013138271,0.202960259529603,0.460773480662983,0.0705687293829122,0.35607056555109,0.133668903803132,0.176165803108808,0.463267359946327,0.704282251548613
"E01006165","E08000009","Trafford 012E","Trafford",11700,4,25470,8,14060,5,29006,9,27512,9,28234,9,30247,9,27858,9,17020,6,3776,2,4209,2,6019,2,24.096,0.161,0.212,4.344,1.048,-0.247,9.907,43.621,0.167,0.188,-0.788,0.144,21.105,-0.259,0.785,0.674,0.187265917602996,0.374087591240876,0.0503160286911441,0.611922141119221,0.376353591160221,0.11852990449215,0.540397400743718,0.340044742729307,0.210708117443869,0.712177121771218,0.595475356854296
